date,series_id,value,release_date,vintage_date
2003-07-01,4,108.505611,2026-07-17,2026-07-17
2003-08-01,4,108.978145,2026-07-17,2026-07-17
2003-09-01,4,109.332546,2026-07-17,2026-07-17
2003-10-01,4,109.214412,2026-07-17,2026-07-17
2003-11-01,4,109.273479,2026-07-17,2026-07-17
2003-12-01,4,109.568813,2026-07-17,2026-07-17
2004-01-01,4,110.041347,2026-07-17,2026-07-17
2004-02-01,4,110.277614,2026-07-17,2026-07-17
2004-03-01,4,110.513881,2026-07-17,2026-07-17
2004-04-01,4,110.691081,2026-07-17,2026-07-17
2004-05-01,4,111.163615,2026-07-17,2026-07-17
2004-06-01,4,111.577082,2026-07-17,2026-07-17
2004-07-01,4,111.695216,2026-07-17,2026-07-17
2004-08-01,4,111.754282,2026-07-17,2026-07-17
2004-09-01,4,112.108683,2026-07-17,2026-07-17
2004-10-01,4,112.69935,2026-07-17,2026-07-17
2004-11-01,4,113.230951,2026-07-17,2026-07-17
2004-12-01,4,113.230951,2026-07-17,2026-07-17
2005-01-01,4,113.171884,2026-07-17,2026-07-17
2005-02-01,4,113.644418,2026-07-17,2026-07-17
2005-03-01,4,114.057885,2026-07-17,2026-07-17
2005-04-01,4,114.412286,2026-07-17,2026-07-17
2005-05-01,4,114.353219,2026-07-17,2026-07-17
2005-06-01,4,114.412286,2026-07-17,2026-07-17
2005-07-01,4,115.121087,2026-07-17,2026-07-17
2005-08-01,4,115.829888,2026-07-17,2026-07-17
2005-09-01,4,117.42469,2026-07-17,2026-07-17
2005-10-01,4,117.60189,2026-07-17,2026-07-17
2005-11-01,4,117.011223,2026-07-17,2026-07-17
2005-12-01,4,117.011223,2026-07-17,2026-07-17
2006-01-01,4,117.720024,2026-07-17,2026-07-17
2006-02-01,4,117.77909,2026-07-17,2026-07-17
2006-03-01,4,117.956291,2026-07-17,2026-07-17
2006-04-01,4,118.546958,2026-07-17,2026-07-17
2006-05-01,4,118.901359,2026-07-17,2026-07-17
2006-06-01,4,119.196692,2026-07-17,2026-07-17
2006-07-01,4,119.846426,2026-07-17,2026-07-17
2006-08-01,4,120.378027,2026-07-17,2026-07-17
2006-09-01,4,119.78736,2026-07-17,2026-07-17
2006-10-01,4,119.255759,2026-07-17,2026-07-17
2006-11-01,4,119.314826,2026-07-17,2026-07-17
2006-12-01,4,119.96456,2026-07-17,2026-07-17
2007-01-01,4,120.163615,2026-07-17,2026-07-17
2007-02-01,4,120.629652,2026-07-17,2026-07-17
2007-03-01,4,121.25694,2026-07-17,2026-07-17
2007-04-01,4,121.620791,2026-07-17,2026-07-17
2007-05-01,4,122.123449,2026-07-17,2026-07-17
2007-06-01,4,122.406379,2026-07-17,2026-07-17
2007-07-01,4,122.624335,2026-07-17,2026-07-17
2007-08-01,4,122.662138,2026-07-17,2026-07-17
2007-09-01,4,123.181926,2026-07-17,2026-07-17
2007-10-01,4,123.561725,2026-07-17,2026-07-17
2007-11-01,4,124.532782,2026-07-17,2026-07-17
2007-12-01,4,124.89368,2026-07-17,2026-07-17
2008-01-01,4,125.324276,2026-07-17,2026-07-17
2008-02-01,4,125.627289,2026-07-17,2026-07-17
2008-03-01,4,126.076787,2026-07-17,2026-07-17
2008-04-01,4,126.368576,2026-07-17,2026-07-17
2008-05-01,4,127.116361,2026-07-17,2026-07-17
2008-06-01,4,128.448317,2026-07-17,2026-07-17
2008-07-01,4,129.365623,2026-07-17,2026-07-17
2008-08-01,4,129.173066,2026-07-17,2026-07-17
2008-09-01,4,129.28352,2026-07-17,2026-07-17
2008-10-01,4,128.171884,2026-07-17,2026-07-17
2008-11-01,4,125.90254,2026-07-17,2026-07-17
2008-12-01,4,124.865918,2026-07-17,2026-07-17
2009-01-01,4,125.181926,2026-07-17,2026-07-17
2009-02-01,4,125.637921,2026-07-17,2026-07-17
2009-03-01,4,125.513881,2026-07-17,2026-07-17
2009-04-01,4,125.640284,2026-07-17,2026-07-17
2009-05-01,4,125.825162,2026-07-17,2026-07-17
2009-06-01,4,126.869462,2026-07-17,2026-07-17
2009-07-01,4,126.83166,2026-07-17,2026-07-17
2009-08-01,4,127.25635,2026-07-17,2026-07-17
2009-09-01,4,127.502067,2026-07-17,2026-07-17
2009-10-01,4,127.88482,2026-07-17,2026-07-17
2009-11-01,4,128.313054,2026-07-17,2026-07-17
2009-12-01,4,128.379799,2026-07-17,2026-07-17
2010-01-01,4,128.463083,2026-07-17,2026-07-17
2010-02-01,4,128.340815,2026-07-17,2026-07-17
2010-03-01,4,128.383343,2026-07-17,2026-07-17
2010-04-01,4,128.412877,2026-07-17,2026-07-17
2010-05-01,4,128.346131,2026-07-17,2026-07-17
2010-06-01,4,128.29238,2026-07-17,2026-07-17
2010-07-01,4,128.532191,2026-07-17,2026-07-17
2010-08-01,4,128.720024,2026-07-17,2026-07-17
2010-09-01,4,128.927939,2026-07-17,2026-07-17
2010-10-01,4,129.376846,2026-07-17,2026-07-17
2010-11-01,4,129.704666,2026-07-17,2026-07-17
2010-12-01,4,130.225635,2026-07-17,2026-07-17
2011-01-01,4,130.647962,2026-07-17,2026-07-17
2011-02-01,4,131.067927,2026-07-17,2026-07-17
2011-03-01,4,131.746013,2026-07-17,2026-07-17
2011-04-01,4,132.364442,2026-07-17,2026-07-17
2011-05-01,4,132.785588,2026-07-17,2026-07-17
2011-06-01,4,132.785588,2026-07-17,2026-07-17
2011-07-01,4,133.133491,2026-07-17,2026-07-17
2011-08-01,4,133.553455,2026-07-17,2026-07-17
2011-09-01,4,133.843473,2026-07-17,2026-07-17
2011-10-01,4,133.933845,2026-07-17,2026-07-17
2011-11-01,4,134.181335,2026-07-17,2026-07-17
2011-12-01,4,134.213231,2026-07-17,2026-07-17
2012-01-01,4,134.578854,2026-07-17,2026-07-17
2012-02-01,4,134.866509,2026-07-17,2026-07-17
2012-03-01,4,135.148848,2026-07-17,2026-07-17
2012-04-01,4,135.373302,2026-07-17,2026-07-17
2012-05-01,4,135.093325,2026-07-17,2026-07-17
2012-06-01,4,134.981689,2026-07-17,2026-07-17
2012-07-01,4,135.020673,2026-07-17,2026-07-17
2012-08-01,4,135.80508,2026-07-17,2026-07-17
2012-09-01,4,136.453042,2026-07-17,2026-07-17
2012-10-01,4,136.821028,2026-07-17,2026-07-17
2012-11-01,4,136.591258,2026-07-17,2026-07-17
2012-12-01,4,136.574719,2026-07-17,2026-07-17
2013-01-01,4,136.845245,2026-07-17,2026-07-17
2013-02-01,4,137.588305,2026-07-17,2026-07-17
2013-03-01,4,137.201418,2026-07-17,2026-07-17
2013-04-01,4,136.914944,2026-07-17,2026-07-17
2013-05-01,4,136.971648,2026-07-17,2026-07-17
2013-06-01,4,137.297696,2026-07-17,2026-07-17
2013-07-01,4,137.56645,2026-07-17,2026-07-17
2013-08-01,4,137.894861,2026-07-17,2026-07-17
2013-09-01,4,137.94684,2026-07-17,2026-07-17
2013-10-01,4,138.020673,2026-07-17,2026-07-17
2013-11-01,4,138.275251,2026-07-17,2026-07-17
2013-12-01,4,138.640874,2026-07-17,2026-07-17
2014-01-01,4,138.976964,2026-07-17,2026-07-17
2014-02-01,4,139.129947,2026-07-17,2026-07-17
2014-03-01,4,139.414058,2026-07-17,2026-07-17
2014-04-01,4,139.673952,2026-07-17,2026-07-17
2014-05-01,4,139.939752,2026-07-17,2026-07-17
2014-06-01,4,140.124631,2026-07-17,2026-07-17
2014-07-01,4,140.282339,2026-07-17,2026-07-17
2014-08-01,4,140.259894,2026-07-17,2026-07-17
2014-09-01,4,140.269935,2026-07-17,2026-07-17
2014-10-01,4,140.242174,2026-07-17,2026-07-17
2014-11-01,4,139.978145,2026-07-17,2026-07-17
2014-12-01,4,139.546367,2026-07-17,2026-07-17
2015-01-01,4,138.657413,2026-07-17,2026-07-17
2015-02-01,4,139.00886,2026-07-17,2026-07-17
2015-03-01,4,139.383343,2026-07-17,2026-07-17
2015-04-01,4,139.528647,2026-07-17,2026-07-17
2015-05-01,4,139.988777,2026-07-17,2026-07-17
2015-06-01,4,140.376255,2026-07-17,2026-07-17
2015-07-01,4,140.598937,2026-07-17,2026-07-17
2015-08-01,4,140.598346,2026-07-17,2026-07-17
2015-09-01,4,140.282339,2026-07-17,2026-07-17
2015-10-01,4,140.421146,2026-07-17,2026-07-17
2015-11-01,4,140.588895,2026-07-17,2026-07-17
2015-12-01,4,140.437685,2026-07-17,2026-07-17
2016-01-01,4,140.373302,2026-07-17,2026-07-17
2016-02-01,4,140.186651,2026-07-17,2026-07-17
2016-03-01,4,140.626108,2026-07-17,2026-07-17
2016-04-01,4,141.164796,2026-07-17,2026-07-17
2016-05-01,4,141.498523,2026-07-17,2026-07-17
2016-06-01,4,141.891317,2026-07-17,2026-07-17
2016-07-01,4,141.819846,2026-07-17,2026-07-17
2016-08-01,4,142.082103,2026-07-17,2026-07-17
2016-09-01,4,142.454814,2026-07-17,2026-07-17
2016-10-01,4,142.788541,2026-07-17,2026-07-17
2016-11-01,4,142.956881,2026-07-17,2026-07-17
2016-12-01,4,143.317779,2026-07-17,2026-07-17
2017-01-01,4,143.897224,2026-07-17,2026-07-17
2017-02-01,4,144.126403,2026-07-17,2026-07-17
2017-03-01,4,144.059067,2026-07-17,2026-07-17
2017-04-01,4,144.236858,2026-07-17,2026-07-17
2017-05-01,4,144.125222,2026-07-17,2026-07-17
2017-06-01,4,144.219138,2026-07-17,2026-07-17
2017-07-01,4,144.266391,2026-07-17,2026-07-17
2017-08-01,4,144.821618,2026-07-17,2026-07-17
2017-09-01,4,145.561134,2026-07-17,2026-07-17
2017-10-01,4,145.673952,2026-07-17,2026-07-17
2017-11-01,4,146.062611,2026-07-17,2026-07-17
2017-12-01,4,146.370348,2026-07-17,2026-07-17
2018-01-01,4,146.992912,2026-07-17,2026-07-17
2018-02-01,4,147.388659,2026-07-17,2026-07-17
2018-03-01,4,147.417011,2026-07-17,2026-07-17
2018-04-01,4,147.800945,2026-07-17,2026-07-17
2018-05-01,4,148.134672,2026-07-17,2026-07-17
2018-06-01,4,148.268163,2026-07-17,2026-07-17
2018-07-01,4,148.383934,2026-07-17,2026-07-17
2018-08-01,4,148.649144,2026-07-17,2026-07-17
2018-09-01,4,148.9557,2026-07-17,2026-07-17
2018-10-01,4,149.304194,2026-07-17,2026-07-17
2018-11-01,4,149.199055,2026-07-17,2026-07-17
2018-12-01,4,149.30124,2026-07-17,2026-07-17
2019-01-01,4,149.179563,2026-07-17,2026-07-17
2019-02-01,4,149.627289,2026-07-17,2026-07-17
2019-03-01,4,150.193148,2026-07-17,2026-07-17
2019-04-01,4,150.757826,2026-07-17,2026-07-17
2019-05-01,4,150.795038,2026-07-17,2026-07-17
2019-06-01,4,150.746013,2026-07-17,2026-07-17
2019-07-01,4,151.093916,2026-07-17,2026-07-17
2019-08-01,4,151.232132,2026-07-17,2026-07-17
2019-09-01,4,151.464855,2026-07-17,2026-07-17
2019-10-01,4,151.893089,2026-07-17,2026-07-17
2019-11-01,4,152.320732,2026-07-17,2026-07-17
2019-12-01,4,152.764324,2026-07-17,2026-07-17
2020-01-01,4,153.057885,2026-07-17,2026-07-17
2020-02-01,4,153.130538,2026-07-17,2026-07-17
2020-03-01,4,152.437094,2026-07-17,2026-07-17
2020-04-01,4,151.22977,2026-07-17,2026-07-17
2020-05-01,4,151.093916,2026-07-17,2026-07-17
2020-06-01,4,151.826344,2026-07-17,2026-07-17
2020-07-01,4,152.600118,2026-07-17,2026-07-17
2020-08-01,4,153.169522,2026-07-17,2026-07-17
2020-09-01,4,153.571766,2026-07-17,2026-07-17
2020-10-01,4,153.761961,2026-07-17,2026-07-17
2020-11-01,4,154.111636,2026-07-17,2026-07-17
2020-12-01,4,154.781453,2026-07-17,2026-07-17
2021-01-01,4,155.160662,2026-07-17,2026-07-17
2021-02-01,4,155.687537,2026-07-17,2026-07-17
2021-03-01,4,156.503839,2026-07-17,2026-07-17
2021-04-01,4,157.480213,2026-07-17,2026-07-17
2021-05-01,4,158.525103,2026-07-17,2026-07-17
2021-06-01,4,159.866509,2026-07-17,2026-07-17
2021-07-01,4,160.604253,2026-07-17,2026-07-17
2021-08-01,4,161.060839,2026-07-17,2026-07-17
2021-09-01,4,161.789722,2026-07-17,2026-07-17
2021-10-01,4,163.349084,2026-07-17,2026-07-17
2021-11-01,4,164.748376,2026-07-17,2026-07-17
2021-12-01,4,165.886001,2026-07-17,2026-07-17
2022-01-01,4,166.888955,2026-07-17,2026-07-17
2022-02-01,4,168.044891,2026-07-17,2026-07-17
2022-03-01,4,169.919669,2026-07-17,2026-07-17
2022-04-01,4,170.443591,2026-07-17,2026-07-17
2022-05-01,4,172.060248,2026-07-17,2026-07-17
2022-06-01,4,174.2215,2026-07-17,2026-07-17
2022-07-01,4,174.195511,2026-07-17,2026-07-17
2022-08-01,4,174.304194,2026-07-17,2026-07-17
2022-09-01,4,175.043709,2026-07-17,2026-07-17
2022-10-01,4,176.023036,2026-07-17,2026-07-17
2022-11-01,4,176.483166,2026-07-17,2026-07-17
2022-12-01,4,176.510337,2026-07-17,2026-07-17
2023-01-01,4,177.448317,2026-07-17,2026-07-17
2023-02-01,4,178.056704,2026-07-17,2026-07-17
2023-03-01,4,178.275842,2026-07-17,2026-07-17
2023-04-01,4,178.880685,2026-07-17,2026-07-17
2023-05-01,4,179.169522,2026-07-17,2026-07-17
2023-06-01,4,179.571175,2026-07-17,2026-07-17
2023-07-01,4,179.922623,2026-07-17,2026-07-17
2023-08-01,4,180.792676,2026-07-17,2026-07-17
2023-09-01,4,181.497933,2026-07-17,2026-07-17
2023-10-01,4,181.746013,2026-07-17,2026-07-17
2023-11-01,4,182.012995,2026-07-17,2026-07-17
2023-12-01,4,182.36326,2026-07-17,2026-07-17
2024-01-01,4,182.928529,2026-07-17,2026-07-17
2024-02-01,4,183.678086,2026-07-17,2026-07-17
2024-03-01,4,184.492026,2026-07-17,2026-07-17
2024-04-01,4,184.892499,2026-07-17,2026-07-17
2024-05-01,4,184.98228,2026-07-17,2026-07-17
2024-06-01,4,184.904903,2026-07-17,2026-07-17
2024-07-01,4,185.215003,2026-07-17,2026-07-17
2024-08-01,4,185.506202,2026-07-17,2026-07-17
2024-09-01,4,185.901949,2026-07-17,2026-07-17
2024-10-01,4,186.432959,2026-07-17,2026-07-17
2024-11-01,4,186.962788,2026-07-17,2026-07-17
2024-12-01,4,187.598346,2026-07-17,2026-07-17
2025-01-01,4,188.399882,2026-07-17,2026-07-17
2025-02-01,4,188.823981,2026-07-17,2026-07-17
2025-03-01,4,188.886592,2026-07-17,2026-07-17
2025-04-01,4,189.191967,2026-07-17,2026-07-17
2025-05-01,4,189.379799,2026-07-17,2026-07-17
2025-06-01,4,189.861193,2026-07-17,2026-07-17
2025-07-01,4,190.294743,2026-07-17,2026-07-17
2025-08-01,4,190.957472,2026-07-17,2026-07-17
2025-09-01,4,191.520969,2026-07-17,2026-07-17
2025-11-01,4,192.004135,2026-07-17,2026-07-17
2025-12-01,4,192.575901,2026-07-17,2026-07-17
2026-01-01,4,192.904903,2026-07-17,2026-07-17
2026-02-01,4,193.419965,2026-07-17,2026-07-17
2026-03-01,4,195.093325,2026-07-17,2026-07-17
2026-04-01,4,196.341996,2026-07-17,2026-07-17
2026-05-01,4,197.270526,2026-07-17,2026-07-17
2026-06-01,4,196.437094,2026-07-17,2026-07-17
2000-01-01,5,100.0,2026-07-17,2026-07-17
2000-02-01,5,100.0,2026-07-17,2026-07-17
2000-03-01,5,100.0,2026-07-17,2026-07-17
2000-04-01,5,100.0,2026-07-17,2026-07-17
2000-05-01,5,100.0,2026-07-17,2026-07-17
2000-06-01,5,100.0,2026-07-17,2026-07-17
2000-07-01,5,100.0,2026-07-17,2026-07-17
2000-08-01,5,100.0,2026-07-17,2026-07-17
2000-09-01,5,100.0,2026-07-17,2026-07-17
2000-10-01,5,100.0,2026-07-17,2026-07-17
2000-11-01,5,100.0,2026-07-17,2026-07-17
2000-12-01,5,100.0,2026-07-17,2026-07-17
2001-01-01,5,100.0,2026-07-17,2026-07-17
2001-02-01,5,100.0,2026-07-17,2026-07-17
2001-03-01,5,100.0,2026-07-17,2026-07-17
2001-04-01,5,100.0,2026-07-17,2026-07-17
2001-05-01,5,100.0,2026-07-17,2026-07-17
2001-06-01,5,100.0,2026-07-17,2026-07-17
2001-07-01,5,100.0,2026-07-17,2026-07-17
2001-08-01,5,100.0,2026-07-17,2026-07-17
2001-09-01,5,100.0,2026-07-17,2026-07-17
2001-10-01,5,100.0,2026-07-17,2026-07-17
2001-11-01,5,100.0,2026-07-17,2026-07-17
2001-12-01,5,100.0,2026-07-17,2026-07-17
2002-01-01,5,100.0,2026-07-17,2026-07-17
2002-02-01,5,100.0,2026-07-17,2026-07-17
2002-03-01,5,100.0,2026-07-17,2026-07-17
2002-04-01,5,100.0,2026-07-17,2026-07-17
2002-05-01,5,100.0,2026-07-17,2026-07-17
2002-06-01,5,100.0,2026-07-17,2026-07-17
2002-07-01,5,100.0,2026-07-17,2026-07-17
2002-08-01,5,100.0,2026-07-17,2026-07-17
2002-09-01,5,100.0,2026-07-17,2026-07-17
2002-10-01,5,100.0,2026-07-17,2026-07-17
2002-11-01,5,100.0,2026-07-17,2026-07-17
2002-12-01,5,100.0,2026-07-17,2026-07-17
2003-01-01,5,100.0,2026-07-17,2026-07-17
2003-02-01,5,100.0,2026-07-17,2026-07-17
2003-03-01,5,100.0,2026-07-17,2026-07-17
2003-04-01,5,100.0,2026-07-17,2026-07-17
2003-05-01,5,100.0,2026-07-17,2026-07-17
2003-06-01,5,100.0,2026-07-17,2026-07-17
2003-07-01,5,100.0,2026-07-17,2026-07-17
2003-08-01,5,100.0,2026-07-17,2026-07-17
2003-09-01,5,100.0,2026-07-17,2026-07-17
2003-10-01,5,100.0,2026-07-17,2026-07-17
2003-11-01,5,100.0,2026-07-17,2026-07-17
2003-12-01,5,100.0,2026-07-17,2026-07-17
2004-01-01,5,100.0,2026-07-17,2026-07-17
2004-02-01,5,100.0,2026-07-17,2026-07-17
2004-03-01,5,100.0,2026-07-17,2026-07-17
2004-04-01,5,100.0,2026-07-17,2026-07-17
2004-05-01,5,100.0,2026-07-17,2026-07-17
2004-06-01,5,100.0,2026-07-17,2026-07-17
2004-07-01,5,100.0,2026-07-17,2026-07-17
2004-08-01,5,100.0,2026-07-17,2026-07-17
2004-09-01,5,100.0,2026-07-17,2026-07-17
2004-10-01,5,100.0,2026-07-17,2026-07-17
2004-11-01,5,100.0,2026-07-17,2026-07-17
2004-12-01,5,100.0,2026-07-17,2026-07-17
2005-01-01,5,100.0,2026-07-17,2026-07-17
2005-02-01,5,100.0,2026-07-17,2026-07-17
2005-03-01,5,100.0,2026-07-17,2026-07-17
2005-04-01,5,100.0,2026-07-17,2026-07-17
2005-05-01,5,100.0,2026-07-17,2026-07-17
2005-06-01,5,100.0,2026-07-17,2026-07-17
2005-07-01,5,100.0,2026-07-17,2026-07-17
2005-08-01,5,100.0,2026-07-17,2026-07-17
2005-09-01,5,100.0,2026-07-17,2026-07-17
2005-10-01,5,100.0,2026-07-17,2026-07-17
2005-11-01,5,100.0,2026-07-17,2026-07-17
2005-12-01,5,100.0,2026-07-17,2026-07-17
2006-01-01,5,100.0,2026-07-17,2026-07-17
2006-02-01,5,100.0,2026-07-17,2026-07-17
2006-03-01,5,100.0,2026-07-17,2026-07-17
2006-04-01,5,100.0,2026-07-17,2026-07-17
2006-05-01,5,100.0,2026-07-17,2026-07-17
2006-06-01,5,100.0,2026-07-17,2026-07-17
2006-07-01,5,100.0,2026-07-17,2026-07-17
2006-08-01,5,100.0,2026-07-17,2026-07-17
2006-09-01,5,100.0,2026-07-17,2026-07-17
2006-10-01,5,100.0,2026-07-17,2026-07-17
2006-11-01,5,100.0,2026-07-17,2026-07-17
2006-12-01,5,100.0,2026-07-17,2026-07-17
2007-01-01,5,100.0,2026-07-17,2026-07-17
2007-02-01,5,100.0,2026-07-17,2026-07-17
2007-03-01,5,100.0,2026-07-17,2026-07-17
2007-04-01,5,100.0,2026-07-17,2026-07-17
2007-05-01,5,100.0,2026-07-17,2026-07-17
2007-06-01,5,100.0,2026-07-17,2026-07-17
2007-07-01,5,100.0,2026-07-17,2026-07-17
2007-08-01,5,100.0,2026-07-17,2026-07-17
2007-09-01,5,100.0,2026-07-17,2026-07-17
2007-10-01,5,100.0,2026-07-17,2026-07-17
2007-11-01,5,100.0,2026-07-17,2026-07-17
2007-12-01,5,100.0,2026-07-17,2026-07-17
2008-01-01,5,100.0,2026-07-17,2026-07-17
2008-02-01,5,100.0,2026-07-17,2026-07-17
2008-03-01,5,100.0,2026-07-17,2026-07-17
2008-04-01,5,100.0,2026-07-17,2026-07-17
2008-05-01,5,100.0,2026-07-17,2026-07-17
2008-06-01,5,100.0,2026-07-17,2026-07-17
2008-07-01,5,100.0,2026-07-17,2026-07-17
2008-08-01,5,100.0,2026-07-17,2026-07-17
2008-09-01,5,100.0,2026-07-17,2026-07-17
2008-10-01,5,100.0,2026-07-17,2026-07-17
2008-11-01,5,100.0,2026-07-17,2026-07-17
2008-12-01,5,100.0,2026-07-17,2026-07-17
2009-01-01,5,100.0,2026-07-17,2026-07-17
2009-02-01,5,100.0,2026-07-17,2026-07-17
2009-03-01,5,100.0,2026-07-17,2026-07-17
2009-04-01,5,100.0,2026-07-17,2026-07-17
2009-05-01,5,100.0,2026-07-17,2026-07-17
2009-06-01,5,100.0,2026-07-17,2026-07-17
2009-07-01,5,100.0,2026-07-17,2026-07-17
2009-08-01,5,100.0,2026-07-17,2026-07-17
2009-09-01,5,100.0,2026-07-17,2026-07-17
2009-10-01,5,100.0,2026-07-17,2026-07-17
2009-11-01,5,100.0,2026-07-17,2026-07-17
2009-12-01,5,100.0,2026-07-17,2026-07-17
2010-01-01,5,100.0,2026-07-17,2026-07-17
2010-02-01,5,100.0,2026-07-17,2026-07-17
2010-03-01,5,100.0,2026-07-17,2026-07-17
2010-04-01,5,100.0,2026-07-17,2026-07-17
2010-05-01,5,100.0,2026-07-17,2026-07-17
2010-06-01,5,100.0,2026-07-17,2026-07-17
2010-07-01,5,100.0,2026-07-17,2026-07-17
2010-08-01,5,100.0,2026-07-17,2026-07-17
2010-09-01,5,100.0,2026-07-17,2026-07-17
2010-10-01,5,100.0,2026-07-17,2026-07-17
2010-11-01,5,100.0,2026-07-17,2026-07-17
2010-12-01,5,100.0,2026-07-17,2026-07-17
2011-01-01,5,100.0,2026-07-17,2026-07-17
2011-02-01,5,100.0,2026-07-17,2026-07-17
2011-03-01,5,100.0,2026-07-17,2026-07-17
2011-04-01,5,100.0,2026-07-17,2026-07-17
2011-05-01,5,100.0,2026-07-17,2026-07-17
2011-06-01,5,100.0,2026-07-17,2026-07-17
2011-07-01,5,100.0,2026-07-17,2026-07-17
2011-08-01,5,100.0,2026-07-17,2026-07-17
2011-09-01,5,100.0,2026-07-17,2026-07-17
2011-10-01,5,100.0,2026-07-17,2026-07-17
2011-11-01,5,100.0,2026-07-17,2026-07-17
2011-12-01,5,100.0,2026-07-17,2026-07-17
2012-01-01,5,100.0,2026-07-17,2026-07-17
2012-02-01,5,100.0,2026-07-17,2026-07-17
2012-03-01,5,100.0,2026-07-17,2026-07-17
2012-04-01,5,100.0,2026-07-17,2026-07-17
2012-05-01,5,100.0,2026-07-17,2026-07-17
2012-06-01,5,100.0,2026-07-17,2026-07-17
2012-07-01,5,100.0,2026-07-17,2026-07-17
2012-08-01,5,100.0,2026-07-17,2026-07-17
2012-09-01,5,100.0,2026-07-17,2026-07-17
2012-10-01,5,100.0,2026-07-17,2026-07-17
2012-11-01,5,100.0,2026-07-17,2026-07-17
2012-12-01,5,100.0,2026-07-17,2026-07-17
2013-01-01,5,100.0,2026-07-17,2026-07-17
2013-02-01,5,100.0,2026-07-17,2026-07-17
2013-03-01,5,100.0,2026-07-17,2026-07-17
2013-04-01,5,100.0,2026-07-17,2026-07-17
2013-05-01,5,100.0,2026-07-17,2026-07-17
2013-06-01,5,100.0,2026-07-17,2026-07-17
2013-07-01,5,100.0,2026-07-17,2026-07-17
2013-08-01,5,100.0,2026-07-17,2026-07-17
2013-09-01,5,100.0,2026-07-17,2026-07-17
2013-10-01,5,100.0,2026-07-17,2026-07-17
2013-11-01,5,100.0,2026-07-17,2026-07-17
2013-12-01,5,100.0,2026-07-17,2026-07-17
2014-01-01,5,100.0,2026-07-17,2026-07-17
2014-02-01,5,100.0,2026-07-17,2026-07-17
2014-03-01,5,100.0,2026-07-17,2026-07-17
2014-04-01,5,100.0,2026-07-17,2026-07-17
2014-05-01,5,100.0,2026-07-17,2026-07-17
2014-06-01,5,100.0,2026-07-17,2026-07-17
2014-07-01,5,100.0,2026-07-17,2026-07-17
2014-08-01,5,100.0,2026-07-17,2026-07-17
2014-09-01,5,100.0,2026-07-17,2026-07-17
2014-10-01,5,100.0,2026-07-17,2026-07-17
2014-11-01,5,100.0,2026-07-17,2026-07-17
2014-12-01,5,100.0,2026-07-17,2026-07-17
2015-01-01,5,100.0,2026-07-17,2026-07-17
2015-02-01,5,100.0,2026-07-17,2026-07-17
2015-03-01,5,100.0,2026-07-17,2026-07-17
2015-04-01,5,100.0,2026-07-17,2026-07-17
2015-05-01,5,100.0,2026-07-17,2026-07-17
2015-06-01,5,100.0,2026-07-17,2026-07-17
2015-07-01,5,100.0,2026-07-17,2026-07-17
2015-08-01,5,100.0,2026-07-17,2026-07-17
2015-09-01,5,100.0,2026-07-17,2026-07-17
2015-10-01,5,100.0,2026-07-17,2026-07-17
2015-11-01,5,100.0,2026-07-17,2026-07-17
2015-12-01,5,100.0,2026-07-17,2026-07-17
2016-01-01,5,100.0,2026-07-17,2026-07-17
2016-02-01,5,100.0,2026-07-17,2026-07-17
2016-03-01,5,100.0,2026-07-17,2026-07-17
2016-04-01,5,100.0,2026-07-17,2026-07-17
2016-05-01,5,100.0,2026-07-17,2026-07-17
2016-06-01,5,100.0,2026-07-17,2026-07-17
2016-07-01,5,100.0,2026-07-17,2026-07-17
2016-08-01,5,100.0,2026-07-17,2026-07-17
2016-09-01,5,100.0,2026-07-17,2026-07-17
2016-10-01,5,100.0,2026-07-17,2026-07-17
2016-11-01,5,100.0,2026-07-17,2026-07-17
2016-12-01,5,100.0,2026-07-17,2026-07-17
2017-01-01,5,100.0,2026-07-17,2026-07-17
2017-02-01,5,100.0,2026-07-17,2026-07-17
2017-03-01,5,100.0,2026-07-17,2026-07-17
2017-04-01,5,100.0,2026-07-17,2026-07-17
2017-05-01,5,100.0,2026-07-17,2026-07-17
2017-06-01,5,100.0,2026-07-17,2026-07-17
2017-07-01,5,100.0,2026-07-17,2026-07-17
2017-08-01,5,100.0,2026-07-17,2026-07-17
2017-09-01,5,100.0,2026-07-17,2026-07-17
2017-10-01,5,100.0,2026-07-17,2026-07-17
2017-11-01,5,100.0,2026-07-17,2026-07-17
2017-12-01,5,100.0,2026-07-17,2026-07-17
2018-01-01,5,100.0,2026-07-17,2026-07-17
2018-02-01,5,100.0,2026-07-17,2026-07-17
2018-03-01,5,100.0,2026-07-17,2026-07-17
2018-04-01,5,100.0,2026-07-17,2026-07-17
2018-05-01,5,100.0,2026-07-17,2026-07-17
2018-06-01,5,100.0,2026-07-17,2026-07-17
2018-07-01,5,100.0,2026-07-17,2026-07-17
2018-08-01,5,100.0,2026-07-17,2026-07-17
2018-09-01,5,100.0,2026-07-17,2026-07-17
2018-10-01,5,100.0,2026-07-17,2026-07-17
2018-11-01,5,100.0,2026-07-17,2026-07-17
2018-12-01,5,100.0,2026-07-17,2026-07-17
2019-01-01,5,100.0,2026-07-17,2026-07-17
2019-02-01,5,100.0,2026-07-17,2026-07-17
2019-03-01,5,100.0,2026-07-17,2026-07-17
2019-04-01,5,100.0,2026-07-17,2026-07-17
